student_id,name,major,semester,GPA,courses_taken,courses_gpa,required_major_courses_completed,credits_completed,current_courses,lab_interest_keywords,preferred_research_area,prior_project_experience,weekly_study_hours,attendance_rate,sleeps_hours_per_day,stress_level,assignment_completion_rate,class_participation
22000613,Lim Taehyun,Electrical Engineering,4,3.49,ECE10020;ECE10005;ECE10002;ECE20057;ECE20010;ECE20016,3.14;2.83;4.08;3.31;4.17;3.1,ECE10020,18,ECE20021;ECE20063;ECE20053;ECE20066,Computer Vision;Deep Learning;Mobile Computing,Security,yes,11,87%,4,7,76%,84%
22000614,Joo Hoseok,Computer Science,6,3.34,ECE10020;ECE10002;ECE10005;ECE20057;ECE20065;ECE20010;ECE20063;ECE20021;ECE20026;ECE30011;ECE30008,3.28;3.54;3.23;3.24;3.82;4.21;4.02;3.65;3.22;3.57;4.04,ECE10020;ECE20010;ECE20021;ECE20026;ECE30008,33,ECE30086;ECE30003;ECE30078;ECE30018,Game Development;Mobile Computing;Sensor Technology,Integrated Circuits,yes,10,97%,4,6,92%,93%
22300615,Lee Myungsoo,Computer Science and Electrical Engineering,2,3.86,,,,0,ECE10005;ECE10002;ECE10020,Computer Vision;Wireless Communication;Artificial Intelligence,Computer Vision,no,22,79%,3,8,97%,78%
22400616,Yoon Yeonjun,Computer Science,6,3.43,ECE10002;ECE10005;ECE10020;ECE20025;ECE20064;ECE20065;ECE20010;ECE20022;ECE20021;ECE30021;ECE30002;ECE30011,3.0;4.1;3.32;3.39;2.63;4.39;3.1;3.95;3.99;3.5;3.92;4.42,ECE10020;ECE20010;ECE20021;ECE30021,36,ECE30040;ECE30006;ECE30003;ECE30078,Medical Imaging;Human-Computer Interaction,Deep Learning,no,10,79%,7,7,86%,91%
22400617,Lee Youngjae,Electrical Engineering,2,2.97,,,,0,ECE10020;ECE10002,Software Engineering;Artificial Intelligence;Human-Computer Interaction;Autonomous Systems,Image Processing,no,26,80%,6,3,87%,77%
22300618,Ha Taehyun,Electrical Engineering,2,3.91,,,,0,ECE10020;ECE10005,Integrated Circuits;Autonomous Systems,Computer Vision,no,36,87%,3,3,75%,83%
22200619,Choi Hana,Computer Science and Electrical Engineering,2,3.27,,,,0,ECE10002;ECE10020,Autonomous Systems;Integrated Circuits;Computer Vision,Embedded Systems,no,7,75%,4,6,98%,98%
22400620,Byun Chaeyoung,Computer Science and Electrical Engineering,4,3.8,ECE10005;ECE10020;ECE10002;ECE20064;ECE20016;ECE20057,3.63;3.39;3.82;3.9;3.83;3.66,ECE10020,18,ECE20009;ECE20022,Signal Processing;Sensor Technology;Mobile Computing;Wireless Communication,Wireless Communication,no,18,80%,4,2,88%,88%
22300621,Jeon Taehyun,Electrical Engineering,6,3.52,ECE10005;ECE10002;ECE10020;ECE20010;ECE20064;ECE20016;ECE20063;ECE20053;ECE20016;ECE30021;ECE30051;ECE30070,3.24;3.78;3.51;4.28;4.37;3.35;3.88;4.02;3.16;4.07;3.33;3.57,ECE10020,36,ECE30018;ECE30052,Multimedia Systems;Robotics;Software Engineering;Computer Networks,Game Development,yes,17,80%,5,6,89%,76%
22100622,Jang Minho,Computer Science and Electrical Engineering,5,3.47,ECE10002;ECE10020;ECE10005;ECE20025;ECE20064;ECE20016;ECE20010;ECE20021;ECE20022;ECE20027;ECE20042,2.95;4.49;4.42;3.94;3.45;4.18;3.79;2.69;3.98;3.26;3.43,ECE10020;ECE20010;ECE20021,33,ECE30021;ECE30030,Embedded Systems;Computer Vision;Medical Imaging;Game Development,Artificial Intelligence,yes,11,79%,4,3,75%,78%
22400623,Ahn Haejin,Electrical Engineering,6,3.42,ECE10005;ECE10020;ECE10002;ECE20065;ECE20010;ECE20064;ECE20021;ECE20006;ECE20061;ECE20010;ECE30083;ECE30021;ECE30039;ECE30070,3.76;2.65;2.68;2.83;2.72;2.61;2.61;3.12;3.93;3.25;3.1;2.87;4.38;4.02,ECE10020;ECE20065,42,ECE30087;ECE30055,Artificial Intelligence;Human-Computer Interaction;Medical Imaging,Robotics,no,13,86%,4,2,96%,75%
21900624,Hong Hana,Computer Science,6,3.3,ECE10002;ECE10005;ECE20016;ECE20064;ECE20065;ECE20026;ECE20042;ECE30070;ECE30051,3.88;4.23;4.16;2.68;3.25;2.68;3.8;2.79;3.04,ECE20026,27,ECE30006;ECE30087;ECE30003;ECE30040,Security;Sensor Technology,Security,yes,12,86%,8,10,93%,87%
22100625,Kwon Myungsoo,Computer Science,6,3.55,ECE10020;ECE10005;ECE20025;ECE20065;ECE20057;ECE20016;ECE20009;ECE20022;ECE30012;ECE30051;ECE30008;ECE30021,3.6;4.4;2.97;2.75;3.91;2.87;3.03;3.8;2.93;4.32;3.94;3.24,ECE10020;ECE30008;ECE30021,36,ECE30040;ECE30018;ECE30003;ECE30006,Sensor Technology;Artificial Intelligence;Computer Networks;Mobile Development,Mobile Development,yes,26,83%,9,4,79%,85%
21900626,Ahn Jisoo,Computer Science and Electrical Engineering,5,3.65,ECE10005;ECE10002;ECE10020;ECE20057;ECE20064;ECE20065;ECE20025;ECE20027;ECE20006;ECE20042,4.38;3.76;3.95;2.81;4.06;3.52;2.81;4.22;2.91;3.99,ECE10020,30,ECE30030;ECE30021,Computer Networks;Sensor Technology;Image Processing;Software Engineering,Embedded Systems,yes,29,90%,4,3,78%,92%
22000627,Hong Jinwoo,Computer Science and Electrical Engineering,2,3.0,,,,0,ECE10002;ECE10005,Software Engineering;Computer Vision;Security,Autonomous Systems,yes,11,85%,8,2,94%,97%
21900628,Han Yuna,Computer Science,2,2.75,,,,0,ECE10020;ECE10005;ECE10002,Deep Learning;Web Development,Autonomous Systems,yes,40,97%,3,9,91%,89%
22300629,Jeon Jinwoo,AI - Computer Science and Engineering,2,2.65,,,,0,ECE10002;ECE10020,Computer Vision;Deep Learning,Computer Networks,no,6,93%,4,4,87%,75%
22200630,Jang Suhyun,Electrical Engineering,2,3.18,,,,0,ECE10005;ECE10002,Game Development;Deep Learning;Mobile Development;Computer Networks,Multimedia Systems,no,32,94%,3,10,87%,94%
21900631,Lee Jaehyun,Computer Science and Electrical Engineering,2,2.91,,,,0,ECE10005;ECE10002,Artificial Intelligence;Medical Imaging;Mobile Development,Autonomous Systems,yes,21,93%,5,10,80%,81%
22400632,Nam Jaehyun,AI - Computer Science and Engineering,3,3.6,ECE10002;ECE10020;ECE10005,4.21;3.66;3.63,ECE10020,9,ECE20010;ECE20025;ECE20064;ECE20065,Computer Networks;Artificial Intelligence;Human-Computer Interaction,Human-Computer Interaction,yes,32,90%,5,2,75%,100%
22000633,Baek Jihoon,AI - Computer Science and Engineering,5,3.17,ECE10002;ECE10005;ECE10020;ECE20065;ECE20016;ECE20027;ECE20021;ECE20026,3.21;3.86;3.09;3.35;3.84;3.03;2.69;3.77,ECE10020;ECE20021;ECE20026,24,ECE30039;ECE30021,Signal Processing;Mobile Computing;Game Development;Embedded Systems,Image Processing,no,12,91%,9,7,94%,84%
22100634,Kwon Hana,Computer Science,4,3.16,ECE10002;ECE10020;ECE10005;ECE20064;ECE20016;ECE20025,2.67;3.35;4.44;2.86;2.76;3.53,ECE10020,18,ECE20009;ECE20042,Robotics;Human-Computer Interaction,Sensor Technology,yes,18,79%,3,8,99%,99%
21900635,Park Gyuri,Electrical Engineering,5,3.57,ECE10002;ECE10020;ECE10005;ECE20064;ECE20010;ECE20065;ECE20063;ECE20061,4.39;4.06;2.61;3.05;4.15;4.23;3.4;3.74,ECE10020;ECE20065,24,ECE30021;ECE30070;ECE30063;ECE30039,Artificial Intelligence;Mobile Computing;Computer Vision,Web Development,yes,13,83%,3,10,80%,75%
22100636,Jang Yuna,AI - Computer Science and Engineering,6,3.41,ECE10002;ECE10005;ECE10020;ECE20016;ECE20065;ECE20010;ECE20057;ECE20063;ECE20021;ECE20006;ECE20042;ECE30051;ECE30070,3.45;3.09;3.32;2.82;3.33;2.86;4.26;2.53;3.16;2.7;4.34;4.33;2.8,ECE10020;ECE20010;ECE20021,39,ECE30040;ECE30003,Autonomous Systems;Computer Networks;Mobile Computing,Autonomous Systems,no,10,89%,5,9,84%,87%
22200637,Kwon Yeonjun,Computer Science and Electrical Engineering,2,3.97,,,,0,ECE10020;ECE10005;ECE10002,Embedded Systems;Mobile Development;Artificial Intelligence,Mobile Computing,no,22,92%,8,8,96%,81%
21900638,Byun Haeun,Computer Science and Electrical Engineering,2,2.79,,,,0,ECE10005;ECE10020,Mobile Development;Mobile Computing,Game Development,yes,31,89%,3,3,83%,82%
21900639,Joo Hana,Computer Science and Electrical Engineering,5,3.95,ECE10005;ECE10020;ECE20057;ECE20025;ECE20016;ECE20064;ECE20042;ECE20027,3.41;4.45;2.71;4.1;3.09;3.89;4.48;3.42,ECE10020,24,ECE30030;ECE30039;ECE30002;ECE30021,Robotics;Integrated Circuits;Mobile Computing,Human-Computer Interaction,no,34,94%,8,5,88%,78%
22000640,Jeon Dahyun,Computer Science and Electrical Engineering,4,3.94,ECE10020;ECE10002;ECE20057;ECE20016;ECE20064;ECE20010,2.62;3.38;3.85;4.2;4.21;3.95,ECE10020;ECE20010,18,ECE20009;ECE20063,Web Development;Sensor Technology,Web Development,no,36,81%,7,9,80%,85%
22400641,Hong Seojin,AI - Computer Science and Engineering,6,3.55,ECE10020;ECE10005;ECE20064;ECE20065;ECE20016;ECE20057;ECE20026;ECE20027;ECE30051;ECE30070,3.49;3.59;3.02;2.8;3.53;4.04;2.53;3.06;3.68;3.9,ECE10020;ECE20026,30,ECE30003;ECE30018;ECE30086,Mobile Computing;Autonomous Systems;Embedded Systems;Deep Learning,Integrated Circuits,yes,29,79%,8,1,82%,88%
22200642,No Kyungsoo,Computer Science and Electrical Engineering,5,3.55,ECE10005;ECE10020;ECE20065;ECE20025;ECE20057;ECE20016;ECE20021;ECE20063;ECE20026,4.39;2.54;3.33;4.1;4.12;2.63;3.72;3.26;3.29,ECE10020;ECE20021;ECE20026,27,ECE30039;ECE30021;ECE30008,Autonomous Systems;Medical Imaging;Mobile Development;Security,Artificial Intelligence,no,5,75%,6,7,83%,87%
21900643,Joo Myungsoo,Computer Science and Electrical Engineering,3,3.2,ECE10020;ECE10002;ECE10005,4.12;3.47;2.89,ECE10020,9,ECE20025;ECE20016,Artificial Intelligence;Autonomous Systems;Signal Processing,Image Processing,yes,33,98%,6,10,75%,87%
22000644,Shin Youngjae,AI - Computer Science and Engineering,2,3.77,,,,0,ECE10020;ECE10002,Artificial Intelligence;Autonomous Systems;Signal Processing,Embedded Systems,no,39,78%,4,9,87%,90%
22000645,Yoon Haejin,Electrical Engineering,2,3.11,,,,0,ECE10020;ECE10002;ECE10005,Software Engineering;Mobile Development,Mobile Development,yes,18,87%,9,10,77%,100%
22000646,Jung Yeonjun,Electrical Engineering,4,3.29,ECE10005;ECE10020;ECE20057;ECE20016;ECE20064,3.35;4.1;3.03;3.38;3.69,ECE10020,15,ECE20066;ECE20061;ECE20021,Computer Vision;Human-Computer Interaction;Robotics,Signal Processing,yes,31,91%,7,6,83%,97%
22300647,Jeon Jaehyun,Electrical Engineering,3,3.74,ECE10020;ECE10005;ECE10002,4.13;4.4;2.58,ECE10020,9,ECE20016;ECE20064;ECE20065;ECE20057,Mobile Computing;Image Processing,Medical Imaging,no,12,99%,5,2,77%,97%
21900648,Park Minho,Electrical Engineering,3,3.97,ECE10020;ECE10002;ECE10005,4.28;4.07;3.4,ECE10020,9,ECE20064;ECE20016,Wireless Communication;Sensor Technology;Autonomous Systems,Integrated Circuits,yes,38,81%,8,1,99%,90%
22000649,Hong Gyuri,Electrical Engineering,3,3.7,ECE10002;ECE10005,4.15;3.74,,6,ECE20010;ECE20064;ECE20016,Medical Imaging;Mobile Development;Sensor Technology;Image Processing,Multimedia Systems,yes,8,79%,6,5,92%,87%
22400650,Choi Kyungsoo,AI - Computer Science and Engineering,5,3.54,ECE10002;ECE10005;ECE20064;ECE20065;ECE20016;ECE20021;ECE20026,2.59;3.04;4.2;3.23;3.87;3.76;2.83,ECE20021;ECE20026,21,ECE30002;ECE30011;ECE30021,Computer Vision;Robotics;Multimedia Systems,Deep Learning,no,24,90%,7,9,100%,76%
22200651,Lee Jiwon,Computer Science,6,3.59,ECE10020;ECE10005;ECE20010;ECE20016;ECE20063;ECE20026;ECE20021;ECE20009;ECE30021;ECE30012,3.83;3.46;3.46;4.33;4.26;2.79;2.52;2.59;3.28;3.7,ECE10020;ECE20010;ECE20026;ECE20021;ECE30021,30,ECE30003;ECE30040;ECE30018;ECE30078,Mobile Computing;Software Engineering;Image Processing,Security,yes,32,75%,8,10,88%,99%
22100652,Cho Sungmin,Electrical Engineering,3,3.53,ECE10020;ECE10002;ECE10005,4.36;4.23;2.76,ECE10020,9,ECE20065;ECE20057;ECE20064;ECE20016,Medical Imaging;Deep Learning;Game Development,Game Development,no,22,92%,3,9,98%,97%
22300653,Jung Nari,Computer Science,6,3.45,ECE10020;ECE10005;ECE20057;ECE20016;ECE20025;ECE20027;ECE20026;ECE20063;ECE30021;ECE30012;ECE30002;ECE30070,2.67;2.87;3.35;2.93;4.02;3.96;4.16;3.67;3.64;3.09;3.78;3.37,ECE10020;ECE20026;ECE30021,36,ECE30040;ECE30086;ECE30018,Deep Learning;Embedded Systems;Multimedia Systems;Mobile Development,Human-Computer Interaction,no,12,82%,9,1,99%,97%
22200654,Yang Myungsoo,Electrical Engineering,2,3.62,,,,0,ECE10002;ECE10020;ECE10005,Computer Vision;Game Development,Mobile Development,no,15,90%,8,5,97%,79%
22100655,Kim Kyungsoo,Computer Science,3,3.0,ECE10020;ECE10002;ECE10005,2.66;2.75;2.74,ECE10020,9,ECE20016;ECE20065;ECE20010;ECE20057,Robotics;Computer Vision,Computer Networks,no,9,81%,9,9,79%,95%
21900656,Kim Hyunwoo,AI - Computer Science and Engineering,6,3.6,ECE10020;ECE10005;ECE10002;ECE20025;ECE20010;ECE20016;ECE20064;ECE20042;ECE20027;ECE30011;ECE30070,3.54;3.88;3.45;3.01;3.39;3.24;4.28;3.03;4.43;3.28;3.2,ECE10020;ECE20010,33,ECE30086;ECE30003,Multimedia Systems;Wireless Communication;Signal Processing;Web Development,Deep Learning,yes,38,91%,4,10,79%,100%
22300657,Jeon Youngjae,Computer Science and Electrical Engineering,5,3.86,ECE10002;ECE10020;ECE10005;ECE20065;ECE20025;ECE20010;ECE20064;ECE20063;ECE20009;ECE20027;ECE20006,3.52;3.76;3.79;3.46;3.81;2.57;4.43;3.02;3.91;3.31;4.18,ECE10020;ECE20010,33,ECE30008;ECE30011;ECE30002;ECE30051,Image Processing;Computer Vision,Embedded Systems,yes,31,93%,9,4,92%,95%
22000658,Park Jiwon,Computer Science,4,3.45,ECE10020;ECE10005;ECE10002;ECE20010;ECE20025;ECE20065,2.66;3.32;3.61;4.12;3.23;3.34,ECE10020;ECE20010,18,ECE20027;ECE20021;ECE20009,Web Development;Human-Computer Interaction,Human-Computer Interaction,yes,23,87%,7,9,83%,96%
21900659,Hwang Hana,AI - Computer Science and Engineering,5,3.33,ECE10005;ECE10020;ECE20064;ECE20016;ECE20021;ECE20006;ECE20027;ECE20042,2.97;3.66;4.36;2.86;2.78;4.22;3.2;2.8,ECE10020;ECE20021,24,ECE30070;ECE30021;ECE30002,Human-Computer Interaction;Autonomous Systems;Computer Networks;Computer Vision,Software Engineering,no,33,77%,7,2,89%,89%
22300660,Han Hyunwoo,Electrical Engineering,4,3.33,ECE10020;ECE10005;ECE20016;ECE20064,3.89;2.95;2.53;3.46,ECE10020,12,ECE20053;ECE20066,Robotics;Deep Learning;Security;Medical Imaging,Game Development,no,22,86%,8,7,90%,95%
22400661,Hwang Nari,Computer Science and Electrical Engineering,2,3.57,,,,0,ECE10002;ECE10020;ECE10005,Image Processing;Medical Imaging,Security,yes,16,98%,5,8,82%,93%
22400662,Jeon Hyunwoo,AI - Computer Science and Engineering,2,2.67,,,,0,ECE10002;ECE10005;ECE10020,Wireless Communication;Security;Medical Imaging,Web Development,no,32,91%,3,2,91%,96%
21900663,Hong Haejin,Electrical Engineering,3,3.93,ECE10020;ECE10002;ECE10005,4.46;3.22;4.27,ECE10020,9,ECE20016;ECE20065;ECE20057,Security;Deep Learning;Integrated Circuits,Sensor Technology,yes,27,98%,4,3,93%,89%
22000664,Ahn Jisoo,AI - Computer Science and Engineering,4,3.38,ECE10002;ECE10005;ECE10020;ECE20057;ECE20010;ECE20025;ECE20065,4.15;4.29;2.69;3.28;4.29;4.47;2.58,ECE10020;ECE20010,21,ECE20022;ECE20009,Robotics;Software Engineering;Wireless Communication,Computer Vision,yes,37,89%,5,6,86%,76%
22000665,Ryu Nayeon,Computer Science and Electrical Engineering,4,3.35,ECE10020;ECE10002;ECE10005;ECE20064;ECE20025;ECE20016;ECE20065,3.93;3.42;3.75;4.43;2.81;2.7;2.56,ECE10020,21,ECE20042;ECE20022;ECE20021;ECE20006,Web Development;Embedded Systems;Integrated Circuits;Signal Processing,Web Development,no,25,82%,5,4,94%,83%
22100666,Han Jaehyun,Computer Science and Electrical Engineering,6,3.14,ECE10002;ECE10020;ECE10005;ECE20010;ECE20025;ECE20026;ECE20009;ECE20042;ECE20027;ECE30011;ECE30012;ECE30051;ECE30070,3.32;2.75;4.34;3.19;3.93;4.08;2.71;2.79;2.82;2.73;3.2;3.15;3.05,ECE10020;ECE20010;ECE20026,39,ECE30087;ECE30040;ECE30003;ECE30006,Human-Computer Interaction;Image Processing;Mobile Development,Security,no,21,77%,6,6,90%,99%
22200667,Kim Yejin,Electrical Engineering,6,3.52,ECE10020;ECE10002;ECE10005;ECE20064;ECE20065;ECE20010;ECE20016;ECE20006;ECE20010;ECE20063;ECE30021;ECE30054;ECE30039,2.51;2.88;3.24;2.56;2.66;4.04;3.94;4.48;3.91;3.34;3.61;2.93;3.44,ECE10020;ECE20065,39,ECE30018;ECE30087;ECE30003,Medical Imaging;Mobile Development,Signal Processing,no,10,81%,6,10,81%,79%
21900668,Park Hana,Electrical Engineering,3,3.3,ECE10002;ECE10005;ECE10020,4.16;3.46;3.1,ECE10020,9,ECE20065;ECE20064,Human-Computer Interaction;Image Processing,Human-Computer Interaction,yes,24,77%,5,5,87%,95%
22400669,Hwang Kyungsoo,Computer Science and Electrical Engineering,4,3.65,ECE10002;ECE10020;ECE20025;ECE20064;ECE20065;ECE20057,3.77;3.39;3.51;3.94;2.73;2.79,ECE10020,18,ECE20022;ECE20006,Integrated Circuits;Multimedia Systems;Game Development,Game Development,yes,29,77%,6,4,90%,84%
22300670,Yoon Heejin,Electrical Engineering,6,3.36,ECE10005;ECE10002;ECE10020;ECE20064;ECE20057;ECE20016;ECE20061;ECE20053;ECE20063;ECE20066;ECE30063;ECE30039;ECE30070,4.31;3.06;3.72;2.81;3.23;4.49;4.11;3.87;3.13;2.51;2.9;4.48;3.97,ECE10020;ECE20066,39,ECE30018;ECE30052;ECE30055,Medical Imaging;Artificial Intelligence,Sensor Technology,yes,11,97%,7,3,95%,80%
22300671,Shin Hyunwoo,Computer Science and Electrical Engineering,4,3.35,ECE10002;ECE10005;ECE20057;ECE20065,3.73;3.5;2.67;2.67,,12,ECE20027;ECE20042,Web Development;Wireless Communication;Software Engineering;Human-Computer Interaction,Mobile Development,yes,5,91%,7,2,90%,99%
22000672,Joo Dahyun,AI - Computer Science and Engineering,2,3.94,,,,0,ECE10002;ECE10020,Image Processing;Web Development;Multimedia Systems,Deep Learning,no,37,79%,5,6,90%,82%
22300673,Yang Soobin,Electrical Engineering,4,3.85,ECE10020;ECE10002;ECE20057;ECE20065,3.6;3.55;4.1;4.32,ECE10020;ECE20065,12,ECE20021;ECE20010,Deep Learning;Mobile Development,Computer Networks,yes,27,94%,7,6,98%,93%
22200674,Seok Harin,AI - Computer Science and Engineering,3,3.61,ECE10020;ECE10005,4.15;3.49,ECE10020,6,ECE20064;ECE20065;ECE20025;ECE20057,Web Development;Computer Vision;Mobile Computing;Signal Processing,Deep Learning,no,13,75%,3,1,96%,89%
21900675,Joo Harin,Electrical Engineering,3,3.15,ECE10020;ECE10002,3.55;2.58,ECE10020,6,ECE20057;ECE20064;ECE20016,Image Processing;Security;Software Engineering,Computer Vision,yes,17,76%,9,5,96%,90%
22000676,Byun Sunghoon,Computer Science and Electrical Engineering,6,3.17,ECE10002;ECE10020;ECE20064;ECE20010;ECE20057;ECE20025;ECE20009;ECE20027;ECE30008;ECE30030;ECE30021;ECE30070,3.12;4.03;3.1;2.57;4.42;4.26;2.92;3.36;3.97;2.82;3.04;3.37,ECE10020;ECE20010;ECE30008;ECE30021,36,ECE30006;ECE30018;ECE30040;ECE30078,Image Processing;Signal Processing;Robotics;Embedded Systems,Integrated Circuits,no,10,82%,7,2,81%,76%
22100677,Baek Jihoon,AI - Computer Science and Engineering,3,3.5,ECE10002;ECE10020,2.58;3.99,ECE10020,6,ECE20065;ECE20064;ECE20010;ECE20057,Mobile Computing;Computer Networks;Multimedia Systems,Medical Imaging,yes,21,93%,3,6,96%,83%
22400678,Oh Chaeyoung,Computer Science and Electrical Engineering,4,3.94,ECE10005;ECE10020;ECE10002;ECE20025;ECE20057;ECE20065,3.63;3.38;4.13;3.85;2.74;4.15,ECE10020,18,ECE20009;ECE20042;ECE20006;ECE20063,Medical Imaging;Autonomous Systems;Artificial Intelligence,Multimedia Systems,yes,9,79%,9,5,90%,79%
22400679,Choi Hoseok,Computer Science,2,2.8,,,,0,ECE10020;ECE10005,Signal Processing;Robotics;Mobile Computing;Integrated Circuits,Multimedia Systems,no,31,80%,6,8,89%,86%
22200680,Baek Areum,Computer Science and Electrical Engineering,3,3.4,ECE10020;ECE10005,3.41;2.91,ECE10020,6,ECE20057;ECE20016;ECE20065;ECE20064,Game Development;Security;Robotics;Software Engineering,Deep Learning,yes,23,85%,6,6,77%,100%
22100681,No Jihoon,Computer Science,2,2.85,,,,0,ECE10020;ECE10002;ECE10005,Embedded Systems;Deep Learning;Software Engineering;Human-Computer Interaction,Multimedia Systems,yes,11,90%,7,10,79%,77%
22300682,Seok Haejin,Computer Science and Electrical Engineering,3,3.58,ECE10002;ECE10020;ECE10005,2.76;2.78;4.48,ECE10020,9,ECE20065;ECE20016;ECE20010,Software Engineering;Computer Vision,Computer Networks,yes,15,99%,8,1,85%,81%
21900683,Ryu Yejin,Computer Science and Electrical Engineering,3,2.85,ECE10005;ECE10020,3.04;3.02,ECE10020,6,ECE20025;ECE20010,Multimedia Systems;Web Development;Image Processing,Robotics,yes,27,85%,7,1,83%,100%
21900684,Han Areum,Computer Science and Electrical Engineering,4,3.62,ECE10020;ECE10005;ECE20065;ECE20064;ECE20016;ECE20010,3.11;2.96;2.89;4.44;3.96;4.28,ECE10020;ECE20010,18,ECE20022;ECE20027;ECE20009,Security;Computer Networks,Computer Vision,yes,10,91%,3,7,88%,97%
22000685,Oh Youngjae,Computer Science,5,3.65,ECE10020;ECE10002;ECE20010;ECE20065;ECE20016;ECE20025;ECE20026;ECE20006,3.42;3.38;4.09;3.61;3.11;3.77;2.86;4.1,ECE10020;ECE20010;ECE20026,24,ECE30021;ECE30012;ECE30002,Computer Networks;Game Development,Software Engineering,no,28,82%,4,2,87%,95%
22100686,Joo Areum,Computer Science and Electrical Engineering,5,3.11,ECE10002;ECE10005;ECE20010;ECE20016;ECE20064;ECE20022;ECE20021;ECE20026,3.4;2.76;2.88;3.25;4.06;3.63;3.69;2.55,ECE20010;ECE20021;ECE20026,24,ECE30051;ECE30002;ECE30008,Robotics;Embedded Systems,Deep Learning,yes,6,85%,4,2,82%,85%
22200687,Kang Taehyun,Electrical Engineering,4,3.17,ECE10002;ECE10020;ECE20064;ECE20057;ECE20065;ECE20016,4.09;4.41;3.45;2.89;2.96;2.67,ECE10020;ECE20065,18,ECE20021;ECE20053,Wireless Communication;Web Development;Medical Imaging;Deep Learning,Wireless Communication,yes,25,81%,8,2,88%,100%
22000688,Baek Soobin,AI - Computer Science and Engineering,6,3.45,ECE10020;ECE10005;ECE10002;ECE20064;ECE20010;ECE20021;ECE20006;ECE30011;ECE30030;ECE30039,3.5;3.44;2.65;3.86;2.99;4.39;3.41;3.46;2.67;3.71,ECE10020;ECE20010;ECE20021,30,ECE30006;ECE30078;ECE30018,Signal Processing;Wireless Communication;Medical Imaging;Integrated Circuits,Web Development,yes,6,94%,3,4,77%,75%
22200689,Seo Areum,Computer Science,6,3.87,ECE10020;ECE10002;ECE20057;ECE20064;ECE20065;ECE20022;ECE20006;ECE20027;ECE20021;ECE30021;ECE30030;ECE30070,4.37;2.96;4.06;4.37;4.3;4.27;4.24;3.94;3.31;3.31;3.18;4.27,ECE10020;ECE20021;ECE30021,36,ECE30006;ECE30086;ECE30087;ECE30018,Computer Networks;Medical Imaging;Web Development,Robotics,yes,17,83%,9,5,99%,78%
22000690,Hong Minji,AI - Computer Science and Engineering,2,3.82,,,,0,ECE10020;ECE10005;ECE10002,Computer Networks;Mobile Development,Integrated Circuits,no,23,91%,8,3,92%,89%
21900691,Oh Hoseok,Electrical Engineering,3,3.52,ECE10020;ECE10005,2.8;4.04,ECE10020,6,ECE20016;ECE20064;ECE20057;ECE20065,Artificial Intelligence;Deep Learning;Signal Processing;Medical Imaging,Computer Networks,yes,11,80%,7,3,78%,100%
22100692,Kwon Youngjae,Electrical Engineering,3,3.48,ECE10002;ECE10020,3.64;2.96,ECE10020,6,ECE20065;ECE20057;ECE20064;ECE20010,Multimedia Systems;Deep Learning;Security;Computer Networks,Image Processing,yes,9,82%,4,10,79%,91%
